is_rumor,thread,in_reply_tweet,event,tweet_id,is_source_tweet,in_reply_user,user_id,tweet_length,symbol_count,user_mentions,urls_count,media_count,hashtags_count,retweet_count,favorite_count,mentions_count,is_truncated,created,has_smile_emoji,sensitive,has_place,has_coords,has_quest,has_exclaim,has_quest_or_exclaim,user.tweets_count,user.verified,user.followers_count,user.listed_count,user.desc_length,user.handle_length,user.name_length,user.notifications,user.friends_count,user.time_zone,user.has_bg_img,user.default_pic,user.created_at,user.location,user.profile_sbcolor,user.profile_bgcolor,hasperiod,number_punct,negativewordcount,positivewordcount,capitalratio,contentlength,sentimentscore,Noun,Verb,Adjective,Pronoun,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,Adverb,has_url_in_text
1,521358118597689344,5.2135811859768934e+17,ebola-essien,521359905614090240,0,24044553.0,1730212068,63,0,3,0,0,0,0,0,3,0,1413136862000.0,0,0,1,0,0,0,0,939,0,49,0,142,11,10,0,91,London,0,0,1378338928000.0,0,0,0,0,0,0,0,0.17073170731707318,3,0.0,3,0,0,0,0,0,0,0,0
1,521358118597689344,5.2135811859768934e+17,ebola-essien,521361636658278400,0,24044553.0,264279959,138,0,3,1,0,0,1,0,3,0,1413137275000.0,0,0,0,0,0,0,0,41933,0,1171,3,49,14,7,0,957,Abu Dhabi,1,1,1299862421000.0,1,12639981,12639981,2,8,0,0,0.10218978102189781,17,-0.4000000000000001,8,4,1,0,0,0,0,0,1
1,521358118597689344,5.2135811859768934e+17,ebola-essien,521381205464584192,0,24044553.0,169127929,58,0,2,0,0,0,0,0,2,0,1413141940000.0,0,0,0,0,1,0,1,1229,0,12,0,0,15,11,0,14,,1,1,1279729444000.0,0,12639981,12639981,3,4,0,0,0.1206896551724138,7,0.0,7,0,0,0,0,0,0,0,0
1,521359454672269313,,ebola-essien,521359454672269313,1,,2330299633,125,0,0,0,1,0,3751,1050,0,0,1413136755000.0,0,0,0,0,0,0,0,3005,0,241577,697,134,16,15,0,145,Casablanca,1,1,1391693223000.0,0,12639981,12639981,3,9,0,0,0.104,17,0.0,11,3,0,0,0,0,0,0,1
1,521359454672269313,5.213594546722693e+17,ebola-essien,521359704787021825,0,2330299633.0,99484020,135,0,1,0,1,0,0,0,1,0,1413136814000.0,0,1,0,0,1,0,1,305151,0,2438,15,137,9,8,0,379,London,1,0,1261827271000.0,0,16777215,16763981,3,13,0,0,0.1259259259259259,17,0.0,11,3,0,0,0,0,0,0,1
1,521359454672269313,5.213594546722693e+17,ebola-essien,521359818724892672,0,2330299633.0,2343303315,43,0,2,0,0,0,0,0,2,0,1413136841000.0,0,0,0,0,0,0,0,45987,0,5282,6,59,8,12,0,356,Bangkok,1,0,1392390740000.0,1,16777215,12639981,5,5,0,1,0.13953488372093023,4,0.7,2,1,1,0,0,0,0,0,0
1,521359454672269313,5.213594546722693e+17,ebola-essien,521359941224116227,0,2330299633.0,384548742,30,0,1,0,0,0,0,0,1,0,1413136871000.0,0,0,0,0,0,0,0,51964,0,1252,1,63,15,12,0,1072,London,1,0,1317679072000.0,1,16777215,197379,0,1,0,0,0.06666666666666667,3,0.0,1,2,0,0,0,0,0,0,0
1,521359454672269313,5.213594546722693e+17,ebola-essien,521360173303361536,0,2330299633.0,208904441,41,0,2,0,0,0,0,0,2,0,1413136926000.0,0,0,0,0,0,0,0,111918,0,2180,6,133,15,4,0,962,,1,0,1288240562000.0,1,16777215,1710879,0,0,0,0,0.4146341463414634,3,0.0,2,1,0,0,0,0,0,0,0
1,521359454672269313,5.213594546722693e+17,ebola-essien,521360256186998785,0,2330299633.0,2512159014,28,0,2,0,0,0,0,0,2,0,1413136946000.0,0,0,0,0,0,0,0,340,0,309,0,45,6,5,0,301,Amsterdam,1,0,1400667342000.0,1,16777215,6565259,0,1,0,0,0.21428571428571427,2,0.0,1,1,0,0,0,0,0,0,0
1,521359454672269313,5.213594546722693e+17,ebola-essien,521360425603317761,0,2330299633.0,167704836,60,0,1,0,0,0,13,12,1,0,1413136986000.0,0,0,0,0,0,0,0,86259,0,103233,1631,158,16,15,0,1341,Rome,1,1,1279353282000.0,1,12639981,12639981,0,1,1,0,0.05,7,-0.04999999999999999,1,2,1,0,0,0,0,0,0
1,521359454672269313,5.213602561869988e+17,ebola-essien,521360458440523776,0,2512159014.0,800355684,43,0,2,0,0,0,0,0,2,0,1413136994000.0,0,0,0,0,0,0,0,64877,0,2394,5,66,4,10,0,208,Casablanca,1,1,1346677159000.0,0,12639981,12639981,0,0,0,0,0.11627906976744186,6,0.0,3,2,0,1,0,0,1,0,0
1,521359454672269313,5.213594546722693e+17,ebola-essien,521360467382771714,0,2330299633.0,133344351,138,0,1,0,0,0,0,0,1,0,1413136996000.0,0,0,0,0,0,0,0,37622,0,1098,3,31,14,11,0,823,London,1,0,1271344529000.0,1,15658734,1250582,3,8,0,0,0.10869565217391304,20,0.0,13,4,0,0,0,0,0,0,0
1,521359454672269313,5.213594546722693e+17,ebola-essien,521360504603017216,0,2330299633.0,269336833,30,0,2,0,0,0,0,0,2,0,1413137005000.0,0,0,0,0,0,0,0,22351,0,718,1,159,5,9,0,283,Dublin,0,0,1300635104000.0,1,16777215,3552561,0,0,0,0,0.16666666666666666,2,0.0,1,1,0,0,0,0,0,0,0
1,521359454672269313,5.213594546722693e+17,ebola-essien,521360516678443009,0,2330299633.0,2187313040,53,0,1,0,0,0,0,0,1,0,1413137008000.0,0,0,0,0,0,0,0,32085,0,1076,0,15,5,6,0,184,Casablanca,1,1,1384124645000.0,1,12639981,12639981,0,1,1,0,0.05660377358490566,8,-0.7999999999999999,1,3,1,2,0,1,1,0,0
1,521359454672269313,5.213604584405238e+17,ebola-essien,521360543610044416,0,800355684.0,2512159014,58,0,2,0,0,0,0,0,2,0,1413137014000.0,0,0,0,0,0,0,0,340,0,309,0,45,6,5,0,301,Amsterdam,1,0,1400667342000.0,1,16777215,6565259,0,2,0,0,0.10344827586206896,7,0.25,5,0,1,0,0,0,0,0,0
1,521359454672269313,5.21360516678443e+17,ebola-essien,521360654541025281,0,2187313040.0,2559438899,54,0,2,0,0,0,0,1,2,0,1413137041000.0,0,0,0,0,0,0,0,5390,0,358,0,27,11,12,0,411,Athens,0,0,1400795079000.0,0,0,0,0,0,0,1,0.5185185185185185,8,0.35,5,2,0,0,0,0,0,0,0
1,521359454672269313,5.213605046030172e+17,ebola-essien,521360657623826433,0,269336833.0,625584229,93,0,2,0,0,0,0,0,2,0,1413137041000.0,0,0,0,0,0,0,0,17851,0,324,1,17,2,12,0,208,,1,0,1341324244000.0,0,0,0,2,3,0,0,0.053763440860215055,14,0.1,7,2,0,0,0,0,0,0,0
1,521359454672269313,5.213594546722693e+17,ebola-essien,521360700934205440,0,2330299633.0,241479253,94,0,1,0,0,0,0,2,1,0,1413137052000.0,0,0,0,0,0,0,0,91016,0,3213,29,113,12,12,0,871,Nairobi,1,0,1295692635000.0,1,0,1250582,2,3,0,0,0.031914893617021274,12,-0.8,4,4,1,1,0,1,0,0,0
1,521359454672269313,5.213606576238264e+17,ebola-essien,521360711281549312,0,625584229.0,269336833,39,0,2,0,0,0,0,0,2,0,1413137054000.0,0,0,0,0,0,0,0,22351,0,718,1,159,5,9,0,283,Dublin,0,0,1300635104000.0,1,16777215,3552561,0,0,0,0,0.13157894736842105,3,0.0,1,2,0,0,0,0,0,0,0
1,521359454672269313,5.213606545410253e+17,ebola-essien,521360729333841920,0,2559438899.0,2187313040,39,0,2,0,0,0,0,0,2,0,1413137058000.0,0,0,0,0,0,0,0,32085,0,1076,0,15,5,6,0,184,Casablanca,1,1,1384124645000.0,1,12639981,12639981,0,1,0,0,0.07692307692307693,4,0.0,1,1,0,0,0,0,1,0,0
1,521359454672269313,5.213594546722693e+17,ebola-essien,521361526822039552,0,2330299633.0,2330299633,76,0,0,1,0,0,100,27,0,0,1413137249000.0,0,0,0,0,0,0,0,3086,0,241094,706,134,16,15,0,158,Casablanca,1,1,1391693223000.0,0,12639981,12639981,1,8,0,0,0.13157894736842105,11,0.0,6,1,0,0,0,0,0,0,1
1,521359454672269313,5.213594546722693e+17,ebola-essien,521361753712902144,0,2330299633.0,109102416,132,0,3,0,1,0,0,0,3,0,1413137303000.0,0,0,0,0,0,0,0,13158,0,727,7,113,20,8,0,1074,Caracas,1,0,1264637514000.0,1,16777215,856338,2,12,0,0,0.13076923076923078,14,0.0,9,4,0,0,0,0,0,0,1
1,521359454672269313,5.213594546722693e+17,ebola-essien,521361778744115200,0,2330299633.0,1742526258,71,0,1,0,0,0,14,2,1,0,1413137309000.0,0,0,0,0,0,1,1,7926,0,120837,480,73,15,15,0,159,Chennai,1,0,1378538181000.0,1,0,0,0,2,1,0,0.11267605633802817,10,-0.625,7,2,1,0,0,0,0,0,0
1,521359454672269313,5.2136152682203955e+17,ebola-essien,521368175771144193,0,2330299633.0,74990212,103,0,1,1,0,0,0,0,1,0,1413138834000.0,0,0,0,0,0,0,0,140643,0,4511,457,50,7,10,0,2640,London,1,0,1253187303000.0,1,0,7217189,1,12,0,0,0.10101010101010101,12,0.0,6,2,0,0,0,0,0,0,1
1,521359454672269313,5.2136152682203955e+17,ebola-essien,521369576463142912,0,2330299633.0,28357727,127,0,1,0,0,0,0,2,1,0,1413139168000.0,0,0,0,0,0,0,0,31246,0,2162,90,143,10,9,0,978,London,1,0,1238686226000.0,1,1579550,1710879,2,4,0,1,0.031496062992125984,21,0.09523809523809523,6,4,4,0,0,1,0,0,0
1,521359454672269313,5.213695764631429e+17,ebola-essien,521370705875992576,0,28357727.0,312118983,132,0,2,1,0,0,0,0,2,0,1413139437000.0,0,0,0,0,0,0,0,1909,0,101,1,6,8,10,0,463,London,1,0,1307377307000.0,1,12639981,12639981,5,12,0,1,0.05303030303030303,19,0.35,4,6,1,0,0,0,1,0,1
1,521359454672269313,5.213707058759926e+17,ebola-essien,521371789583482881,0,312118983.0,28357727,102,0,2,0,0,0,0,0,2,0,1413139695000.0,0,0,0,0,1,0,1,31246,0,2162,90,143,10,9,0,978,London,1,0,1238686226000.0,1,1579550,1710879,0,3,0,0,0.058823529411764705,15,-0.25,7,4,1,2,0,0,2,0,0
1,521359454672269313,5.2136175371290214e+17,ebola-essien,521376391812907008,0,109102416.0,138361979,81,0,2,0,0,0,0,0,2,0,1413140793000.0,0,0,0,0,1,0,1,98219,0,1538,32,153,13,9,0,557,Caracas,1,0,1272535470000.0,1,0,6565259,0,2,0,0,0.012658227848101266,14,0.0,11,0,1,0,0,0,0,0,0
1,521359863884967936,,ebola-essien,521359863884967936,1,,315113964,135,0,0,1,0,0,123,20,0,0,1413136852000.0,0,0,0,0,0,0,0,33646,0,28220,264,80,15,11,0,476,Abu Dhabi,1,0,1307785997000.0,0,1579550,1710879,2,7,0,0,0.07407407407407407,19,-0.4000000000000001,8,4,2,0,0,0,1,0,1
1,521359863884967936,5.2135986388496794e+17,ebola-essien,521360035872800768,0,315113964.0,99484020,134,0,1,0,0,0,0,1,1,0,1413136893000.0,0,0,0,0,0,0,0,305151,0,2438,15,137,9,8,0,379,London,1,0,1261827271000.0,0,16777215,16763981,1,3,0,0,0.05223880597014925,20,0.04999999999999996,9,4,2,0,0,0,1,0,0
1,521359863884967936,5.2135986388496794e+17,ebola-essien,521360483551825920,0,315113964.0,92377901,59,0,1,0,0,0,0,0,1,0,1413137000000.0,0,0,0,0,1,0,1,116966,0,3442,39,55,5,7,0,218,Brussels,1,0,1259100373000.0,1,16777215,1710879,1,2,0,0,0.06779661016949153,8,-0.9,2,2,1,0,0,0,0,0,0
1,521359863884967936,5.2135986388496794e+17,ebola-essien,521360522579836928,0,315113964.0,2284520032,23,0,2,0,0,0,0,1,2,0,1413137009000.0,0,0,0,0,0,0,0,9887,0,847,3,146,2,8,0,175,Atlantic Time (Canada),1,1,1389821038000.0,1,12639981,12639981,0,0,0,0,0.13043478260869565,2,0.0,2,0,0,0,0,0,0,0,0
1,521359863884967936,5.213604835518259e+17,ebola-essien,521361442050551808,0,92377901.0,2610726109,11,0,1,0,0,0,0,0,1,0,1413137228000.0,0,0,0,0,0,0,0,1895,0,10,0,0,13,12,0,56,,1,1,1404778545000.0,0,12639981,12639981,0,0,0,0,0.18181818181818182,2,0.0,2,0,0,0,0,0,0,0,0
1,521359863884967936,5.213604835518259e+17,ebola-essien,521361503799103489,0,92377901.0,315113964,111,0,1,0,0,0,27,3,1,0,1413137243000.0,0,0,0,0,0,0,0,33829,0,28404,265,80,15,11,0,479,Abu Dhabi,1,0,1307785997000.0,0,1579550,1710879,2,2,0,0,0.07207207207207207,15,0.2,7,4,1,0,0,0,0,0,0
1,521359863884967936,5.213615037991035e+17,ebola-essien,521361609688903680,0,315113964.0,92377901,60,0,1,0,0,0,0,2,1,0,1413137268000.0,0,0,0,0,0,0,0,116966,0,3442,39,55,5,7,0,218,Brussels,1,0,1259100373000.0,1,16777215,1710879,2,3,0,1,0.06666666666666667,9,-0.25,2,2,0,3,0,0,3,0,0
1,521359863884967936,5.213615037991035e+17,ebola-essien,521363843650691073,0,315113964.0,2418466636,143,0,2,0,0,0,3,1,2,0,1413137801000.0,0,0,0,0,0,0,0,10510,0,5625,52,39,11,11,0,259,,1,0,1395090200000.0,1,15658734,1250582,2,5,0,0,0.07801418439716312,18,-0.19999999999999998,11,4,1,0,0,0,0,0,0
1,521359863884967936,5.213616096889037e+17,ebola-essien,521363927671013376,0,92377901.0,2418466636,61,0,2,0,0,0,0,0,2,0,1413137821000.0,0,0,0,0,0,0,0,10510,0,5625,52,39,11,11,0,259,,1,0,1395090200000.0,1,15658734,1250582,2,3,0,0,0.09836065573770492,8,-0.95,3,2,1,0,0,0,0,0,0
1,521359863884967936,5.213638436506911e+17,ebola-essien,521364073917976576,0,2418466636.0,2785984851,51,0,3,0,0,0,0,0,3,0,1413137856000.0,0,0,0,0,0,0,0,543,0,45,0,60,5,10,0,293,,0,0,1411754750000.0,1,0,0,3,3,0,0,0.3333333333333333,6,-0.4,6,0,0,0,0,0,0,0,0
1,521360486387175424,,ebola-essien,521360486387175424,1,,1594903015,125,0,0,0,1,0,781,328,0,0,1413137001000.0,0,0,0,0,0,0,0,728,0,115868,84,149,10,10,0,153,London,1,1,1373859148000.0,1,12639981,12639981,3,12,0,0,0.104,17,0.0,11,3,0,0,0,0,0,0,1
1,521360486387175424,5.213604863871754e+17,ebola-essien,521360786409943041,0,1594903015.0,528837552,40,0,1,0,0,0,0,1,1,0,1413137072000.0,0,0,0,0,0,0,0,73861,0,971,18,93,13,11,0,1980,London,1,0,1332103767000.0,1,16777215,15776802,0,1,0,0,0.1,5,0.0,2,1,0,1,0,0,1,0,0
1,521360486387175424,5.213604863871754e+17,ebola-essien,521368262010224640,0,1594903015.0,483739492,140,0,1,0,1,0,1,0,1,0,1413138854000.0,0,0,0,0,0,0,0,22900,0,1169,0,10,1,8,0,358,Paris,1,0,1328437568000.0,1,6664410,6565259,3,12,0,0,0.11594202898550725,18,0.0,12,3,0,0,0,0,0,0,1
1,521360486387175424,5.213604863871754e+17,ebola-essien,521371350934761472,0,1594903015.0,731357286,75,0,2,0,0,0,0,0,2,0,1413139591000.0,0,0,0,0,0,0,0,3176,0,170,0,152,15,10,0,266,London,1,0,1343851720000.0,1,16777215,1250582,1,2,0,1,0.06666666666666667,11,0.11250000000000002,3,2,1,2,0,0,1,0,0
1,521360486387175424,5.213604863871754e+17,ebola-essien,521373767130710016,0,1594903015.0,861997543,140,0,1,0,1,0,0,0,1,0,1413140167000.0,0,0,0,0,0,0,0,28105,0,1364,2,0,1,9,0,652,London,0,0,1349382445000.0,1,0,0,3,15,0,0,0.09420289855072464,18,0.0,12,3,0,0,0,0,0,0,1
1,521360486387175424,5.213604863871754e+17,ebola-essien,521376439099465728,0,1594903015.0,518034679,137,0,1,0,1,0,2,0,1,0,1413140804000.0,0,0,0,0,0,0,0,20265,0,1636,4,57,18,15,0,958,Amsterdam,1,0,1331163770000.0,1,16777215,11329238,3,9,0,0,0.1044776119402985,18,-0.4,10,4,0,0,0,0,0,0,1
1,521360486387175424,5.213604863871754e+17,ebola-essien,521378427681898498,0,1594903015.0,1594903015,124,0,1,0,0,0,65,47,1,0,1413141278000.0,0,0,0,0,0,0,0,889,0,115515,86,149,10,10,0,165,London,1,1,1373859148000.0,1,12639981,12639981,3,3,0,0,0.04032258064516129,21,-0.25,5,5,1,0,0,0,0,0,0
1,521360486387175424,5.213604863871754e+17,ebola-essien,521468392620834817,0,1594903015.0,149021247,38,0,3,0,0,0,0,0,3,0,1413162727000.0,0,0,0,0,0,0,0,835,0,259,0,0,20,12,0,319,Arizona,1,1,1275026798000.0,1,12639981,12639981,0,1,0,0,0.07894736842105263,3,0.0,3,0,0,0,0,0,0,0,0
1,521360486387175424,5.214683926208348e+17,ebola-essien,521468848466591744,0,149021247.0,1161707989,51,0,3,0,0,0,0,0,3,0,1413162836000.0,0,0,0,0,0,0,0,22601,0,689,0,8,4,10,0,709,,0,0,1360374771000.0,1,0,0,0,1,0,0,0.08,5,-0.5,5,0,0,0,0,0,0,0,0
1,521361857810939905,,ebola-essien,521361857810939905,1,,1742526258,96,0,0,0,0,0,268,94,0,0,1413137327000.0,0,0,0,0,0,0,0,7496,0,118697,470,73,15,15,0,159,Chennai,1,0,1378538181000.0,1,0,0,1,1,0,0,0.0625,15,-2.7755575615628914e-17,6,4,1,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521361946990620672,0,1742526258.0,314053199,126,0,1,0,0,0,0,0,1,0,1413137349000.0,0,0,0,0,0,0,0,72414,0,491,1,45,3,6,0,135,Central Time (US & Canada),1,0,1307638376000.0,1,0,0,2,3,0,0,0.06451612903225806,18,0.19999999999999996,9,4,1,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521362075114020865,0,1742526258.0,130477693,47,0,1,0,0,0,0,1,1,0,1413137379000.0,0,0,0,0,0,0,0,6519,0,194,3,96,13,15,0,365,Ljubljana,1,1,1270641431000.0,1,12639981,12639981,3,3,0,0,0.02127659574468085,6,-0.8,4,0,0,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521363173770010624,0,1742526258.0,572515722,74,0,1,1,0,0,0,0,1,0,1413137641000.0,0,0,0,0,0,0,0,557,0,31,3,0,11,12,0,80,,1,1,1336293032000.0,1,12639981,12639981,3,8,1,0,0.06756756756756757,7,-0.75,5,1,1,0,0,0,0,0,1
1,521361857810939905,5.213618578109399e+17,ebola-essien,521364456316862466,0,1742526258.0,727967137,118,0,1,0,0,0,0,0,1,0,1413137947000.0,0,0,0,0,0,0,0,2084,0,876,1,13,16,14,0,1783,Hawaii,1,0,1343725559000.0,1,16777215,12639981,1,2,0,0,0.06140350877192982,16,-2.7755575615628914e-17,7,4,1,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521365024221429761,0,1742526258.0,366636029,136,0,1,0,0,0,0,0,1,0,1413138082000.0,0,0,0,0,0,0,0,5924,0,467,0,43,8,7,0,316,Atlantic Time (Canada),1,0,1314975194000.0,0,16777215,3564152,1,2,0,0,0.05263157894736842,20,-2.7755575615628914e-17,8,4,1,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521367005853929472,0,1742526258.0,607749493,127,0,2,0,0,0,0,1,2,0,1413138555000.0,0,0,0,0,0,0,0,11338,0,379,0,5,13,15,0,364,Atlantic Time (Canada),1,0,1339640820000.0,0,0,328965,1,4,0,0,0.056,17,-2.7755575615628914e-17,8,4,1,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521367186221584384,0,1742526258.0,758657324,50,0,1,0,0,0,0,0,1,0,1413138598000.0,0,0,0,0,0,0,0,3210,0,110,0,85,7,12,0,246,,1,1,1345008955000.0,1,12639981,12639981,0,0,0,0,0.02,8,0.5,3,2,1,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521428732968726528,0,1742526258.0,345414901,129,0,2,0,0,0,0,0,2,0,1413153272000.0,0,0,0,0,0,0,0,4350,0,431,2,117,14,15,0,560,London,1,1,1312039243000.0,1,12639981,12639981,1,5,0,0,0.05511811023622047,18,-2.7755575615628914e-17,9,4,1,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521432231819378688,0,1742526258.0,1975934946,120,0,1,0,0,0,0,1,1,0,1413154106000.0,0,0,0,0,0,0,0,1358,0,218,0,69,8,11,0,438,,1,1,1382293235000.0,0,12639981,12639981,1,2,0,0,0.06086956521739131,16,-2.7755575615628914e-17,7,4,1,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521433093937180673,0,1742526258.0,2351068298,122,0,1,0,0,0,0,0,1,0,1413154312000.0,0,0,0,0,0,0,0,687,0,116,0,22,15,12,0,100,,1,1,1392781289000.0,1,12639981,12639981,1,2,0,0,0.06086956521739131,16,-2.7755575615628914e-17,7,4,1,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521433769287630848,0,1742526258.0,623747054,59,0,2,0,0,0,0,0,2,0,1413154473000.0,0,0,0,0,0,0,0,254,0,98,0,43,12,12,0,593,,1,1,1341149521000.0,1,12639981,12639981,1,2,0,0,0.0,5,0.0,1,3,1,0,0,0,0,0,0
1,521361857810939905,5.213618578109399e+17,ebola-essien,521438344740618240,0,1742526258.0,2223952176,127,0,2,0,0,0,0,2,2,0,1413155563000.0,0,0,0,0,0,0,0,88,0,74,0,0,7,10,0,147,,1,1,1385859171000.0,0,12639981,12639981,1,4,0,0,0.056,17,-2.7755575615628914e-17,8,4,1,0,0,0,0,0,0
1,521361857810939905,5.214287329687265e+17,ebola-essien,521561038966493185,0,345414901.0,1269729182,66,0,1,0,0,0,0,0,1,0,1413184816000.0,0,0,0,0,0,0,0,2765,0,104,0,34,12,7,0,566,London,1,0,1363354046000.0,1,16777215,12639981,0,2,0,0,0.06060606060606061,9,0.0,4,2,0,1,1,0,0,0,0
1,521367917322338304,,ebola-essien,521367917322338304,1,,1262229906,148,0,0,0,0,1,10402,4145,0,0,1413138772000.0,0,0,0,0,0,0,0,509,1,488496,1623,63,14,13,0,176,,1,1,1363102442000.0,0,12639981,12639981,2,8,0,0,0.02702702702702703,25,0.05000000000000001,7,6,3,1,0,0,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368077746069504,0,1262229906.0,528837552,29,0,1,0,0,0,2,8,1,0,1413138810000.0,0,0,0,0,0,1,1,73861,0,971,18,93,13,11,0,1980,London,1,0,1332103767000.0,1,16777215,15776802,0,1,0,1,0.06896551724137931,4,1.0,1,1,1,0,0,0,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368140337672192,0,1262229906.0,476299993,139,0,1,0,0,0,3,4,1,0,1413138825000.0,0,0,0,0,0,1,1,102834,0,1397,6,152,14,12,0,1318,Atlantic Time (Canada),1,0,1327709828000.0,0,16777215,1710879,4,14,0,0,0.04316546762589928,23,0.5,8,4,2,2,0,1,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368183358648321,0,1262229906.0,1498675844,29,0,1,0,0,0,1,1,1,0,1413138836000.0,0,0,0,0,0,0,0,20232,0,1927,6,6,4,11,0,826,Amsterdam,1,1,1370880875000.0,0,12639981,12639981,0,0,0,1,0.06896551724137931,4,0.5,2,1,0,1,0,1,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368203713597440,0,1262229906.0,1485948210,38,0,2,0,0,0,0,0,2,0,1413138840000.0,0,0,0,0,0,0,0,20043,0,2971,4,121,5,9,0,481,,1,0,1370464749000.0,1,16777215,16060689,0,2,0,0,0.13157894736842105,4,0.0,4,0,0,0,0,0,0,0,0
1,521367917322338304,5.2136820371359744e+17,ebola-essien,521368241944662017,0,1485948210.0,356409820,29,0,2,0,0,0,0,0,2,0,1413138850000.0,0,0,0,0,0,0,0,17670,0,677,3,32,4,14,0,344,,1,0,1313526126000.0,0,15658734,1250582,0,0,0,0,0.2413793103448276,3,0.0,3,0,0,0,0,0,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368265768321024,0,1262229906.0,159412087,34,0,1,0,0,0,5,7,1,0,1413138855000.0,0,0,0,0,0,0,0,42054,0,22699,159,132,6,11,0,670,Cairo,1,0,1277455945000.0,0,16777215,1250582,0,0,0,1,0.08823529411764706,5,0.5,2,1,0,2,1,1,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368268364582913,0,1262229906.0,165003246,29,0,1,0,0,0,0,1,1,0,1413138856000.0,0,0,0,0,0,0,0,54526,0,1455,8,119,11,6,0,21,Greenland,1,0,1278753899000.0,0,16777215,0,0,0,0,0,0.5517241379310345,2,0.0,2,0,0,0,0,0,0,0,0
1,521367917322338304,5.21368241944662e+17,ebola-essien,521368281178210304,0,356409820.0,1485948210,33,0,2,0,0,0,0,0,2,0,1413138859000.0,0,0,0,0,0,0,0,20043,0,2971,4,121,5,9,0,481,,1,0,1370464749000.0,1,16777215,16060689,0,4,0,0,0.12121212121212122,2,0.25,2,0,0,0,0,0,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368281526321152,0,1262229906.0,593604107,47,0,1,0,0,0,0,0,1,0,1413138859000.0,0,0,1,1,0,0,0,18724,0,265,4,79,11,10,0,445,Casablanca,1,1,1338289531000.0,0,12639981,12639981,1,1,0,0,0.06382978723404255,7,-0.25,3,2,0,1,0,0,1,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368316976582657,0,1262229906.0,299506204,37,0,1,0,0,0,0,0,1,0,1413138867000.0,0,0,0,0,0,1,1,24552,0,2491,26,72,3,8,0,175,Amsterdam,1,0,1305527141000.0,0,16777215,1250582,0,1,0,1,0.10810810810810811,5,1.0,3,1,0,0,0,0,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368392280715265,0,1262229906.0,359605751,57,0,1,0,0,0,0,0,1,0,1413138885000.0,0,0,0,0,0,0,0,19765,0,683,7,5,14,9,0,515,Islamabad,0,0,1313962973000.0,1,16777215,3373201,1,3,0,1,0.07017543859649122,8,0.8,5,1,1,0,0,0,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368477303861248,0,1262229906.0,92377901,42,0,1,0,0,0,0,3,1,0,1413138906000.0,0,0,0,0,0,0,0,116966,0,3442,39,55,5,7,0,218,Brussels,1,0,1259100373000.0,1,16777215,1710879,1,1,0,0,0.07142857142857142,5,0.0,3,1,0,0,0,0,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368486053150721,0,1262229906.0,18351127,57,0,1,0,0,1,0,0,1,0,1413138908000.0,0,0,0,0,0,1,1,39104,0,3376,124,138,16,11,0,995,Eastern Time (US & Canada),1,0,1230093955000.0,1,11061239,140080,0,2,0,0,0.08771929824561403,8,0.5625,3,1,1,1,0,1,0,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368587894661121,0,1262229906.0,370948827,23,0,1,0,0,0,0,0,1,0,1413138932000.0,0,0,0,0,0,1,1,37764,0,3952,27,117,13,15,0,641,Kuwait,1,0,1315608486000.0,1,12639981,12639981,0,1,0,0,0.13043478260869565,3,0.0,2,0,0,1,0,0,1,0,0
1,521367917322338304,5.213679173223383e+17,ebola-essien,521368597734912000,0,1262229906.0,1438562090,25,0,1,0,0,0,1,2,1,0,1413138934000.0,0,0,0,0,1,0,1,45829,0,1697,3,23,5,8,0,98,Dublin,1,1,1368887868000.0,1,12639981,12639981,0,1,0,0,0.08,4,0.0,2,1,1,0,0,0,0,0,0
