truth,title,is_rumor,thread,in_reply_tweet,event,tweet_id,is_source_tweet,in_reply_user,user_id,tweet_length,symbol_count,user_mentions,urls_count,media_count,hashtags_count,retweet_count,favorite_count,mentions_count,is_truncated,created,has_smile_emoji,sensitive,has_place,has_coords,has_quest,has_exclaim,has_quest_or_exclaim,user.tweets_count,user.verified,user.followers_count,user.listed_count,user.desc_length,user.handle_length,user.name_length,user.notifications,user.friends_count,user.time_zone,user.has_bg_img,user.default_pic,user.created_at,user.location,user.profile_sbcolor,user.profile_bgcolor,hasperiod,number_punct,negativewordcount,positivewordcount,capitalratio,contentlength,sentimentscore,Noun,Verb,Adjective,Pronoun,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,Adverb,has_url_in_text
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,,prince-toronto,529648452511473666,1,,12993222,139,0,0,1,1,0,40,11,0,0,1415113006000.0,0,0,0,0,0,0,0,78100,1,156090,1918,90,16,8,0,1980,Eastern Time (US & Canada),1,0,1201992988000.0,1,16777215,1713550,4,16,0,1,0.11510791366906475,18,0.0,10,1,0,0,0,0,0,0,1
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,5.2964845251147366e+17,prince-toronto,529653830288683009,0,12993222.0,23226549,129,0,1,0,0,1,0,0,1,0,1415114288000.0,0,0,0,0,0,1,1,2429,0,210,1,155,4,13,0,897,Eastern Time (US & Canada),1,0,1236455026000.0,1,1579550,1710879,0,9,1,0,0.046511627906976744,25,-0.75,6,5,1,3,0,0,0,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,5.2964845251147366e+17,prince-toronto,529654742386225152,0,12993222.0,26823774,139,0,2,0,1,0,0,0,2,0,1415114505000.0,0,0,0,0,0,0,0,967,0,220,5,87,14,8,0,621,Central Time (US & Canada),1,1,1238094952000.0,0,12639981,12639981,1,9,0,1,0.0948905109489051,19,0.0,11,1,0,0,0,0,0,0,1
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,5.2964845251147366e+17,prince-toronto,529662450661347330,0,12993222.0,25996734,130,0,2,1,0,0,0,0,2,0,1415116343000.0,0,0,0,0,1,0,1,14330,0,773,33,141,18,10,0,1392,Eastern Time (US & Canada),1,0,1237813657000.0,1,6664410,6565259,3,12,0,0,0.1,20,0.0,10,1,0,1,0,1,0,0,1
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,5.296624506613473e+17,prince-toronto,529662931961917440,0,25996734.0,15240920,102,0,1,0,0,0,0,1,1,0,1415116458000.0,0,0,1,1,0,1,1,3628,0,368,14,79,7,8,0,496,Eastern Time (US & Canada),1,0,1214458519000.0,1,8823974,7377815,1,9,0,0,0.029411764705882353,17,-0.375,6,2,2,1,1,0,0,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,5.2966293196191744e+17,prince-toronto,529663618024210432,0,15240920.0,31143391,32,0,2,0,0,0,1,1,2,0,1415116621000.0,0,0,0,0,0,1,1,7060,0,627,23,60,14,9,0,562,Central Time (US & Canada),1,0,1239722050000.0,1,6664410,6565259,0,1,0,0,0.03125,4,0.0,3,0,0,0,0,0,0,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,5.2964845251147366e+17,prince-toronto,529681568647098370,0,12993222.0,430880741,115,0,1,0,0,2,0,0,1,0,1415120901000.0,0,0,0,0,0,1,1,945,0,98,1,154,20,11,0,125,,0,0,1323279050000.0,1,16777215,16777215,0,4,0,1,0.03669724770642202,20,0.625,6,4,1,2,3,0,1,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,5.296636180242104e+17,prince-toronto,529701559538835456,0,31143391.0,25996734,119,0,2,0,0,1,0,0,2,0,1415125667000.0,0,0,0,0,0,1,1,14330,0,773,33,141,18,10,0,1392,Eastern Time (US & Canada),1,0,1237813657000.0,1,6664410,6565259,6,12,0,1,0.226890756302521,19,1.0,7,2,1,1,2,0,0,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,5.296636180242104e+17,prince-toronto,529702216530415616,0,31143391.0,25996734,94,0,3,0,0,1,0,0,3,0,1415125824000.0,0,0,0,0,0,1,1,14330,0,773,33,141,18,10,0,1392,Eastern Time (US & Canada),1,0,1237813657000.0,1,6664410,6565259,0,3,0,0,0.11702127659574468,11,0.625,4,2,1,0,0,0,1,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,5.2965474238622515e+17,prince-toronto,529720104276492289,0,26823774.0,284308565,64,0,2,0,0,1,0,0,2,0,1415130089000.0,0,0,0,0,0,0,0,2137,0,809,6,144,14,10,0,962,Eastern Time (US & Canada),1,1,1303177752000.0,1,12639981,12639981,3,5,0,0,0.0625,10,0.0,3,2,1,1,0,0,0,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529648452511473666,5.2970155953883546e+17,prince-toronto,529741467737419779,0,25996734.0,15240920,114,0,2,0,0,1,0,0,2,0,1415135182000.0,0,0,0,0,0,1,1,3628,0,368,14,79,7,8,0,496,Eastern Time (US & Canada),1,0,1214458519000.0,1,8823974,7377815,0,10,0,0,0.05263157894736842,20,0.5625,7,4,1,1,0,0,0,0,0
false,Prince will play a show in Toronto on November 4,1,529648547864399872,,prince-toronto,529648547864399872,1,,19351117,52,0,0,0,0,0,12,9,0,0,1415113028000.0,0,0,0,0,1,1,1,146569,0,42977,494,160,9,7,0,1655,Central Time (US & Canada),0,0,1232647233000.0,1,15658734,16725665,0,17,0,0,0.07692307692307693,6,0.0,4,1,0,1,0,1,0,0,0
false,Prince will play a show in Toronto on November 4,1,529648547864399872,5.296485478643999e+17,prince-toronto,529649094781063168,0,19351117.0,813851846,55,0,2,0,0,0,0,0,2,0,1415113159000.0,0,0,0,0,0,0,0,15815,0,4113,27,20,9,15,0,232,Eastern Time (US & Canada),1,0,1347223211000.0,1,16777215,16777215,0,3,0,0,0.05454545454545454,7,0.0,3,1,0,1,0,0,1,0,0
false,Prince will play a show in Toronto on November 4,1,529648547864399872,5.296485478643999e+17,prince-toronto,529652866718642176,0,19351117.0,1470763782,29,0,1,0,0,0,0,0,1,0,1415114058000.0,0,0,0,0,1,1,1,25,0,12,0,0,9,14,0,41,,1,1,1369952684000.0,0,12639981,12639981,0,5,0,0,0.034482758620689655,6,0.0,1,2,0,2,0,0,2,0,0
false,Prince will play a show in Toronto on November 4,1,529648547864399872,5.296485478643999e+17,prince-toronto,529681036935184385,0,19351117.0,430880741,114,0,1,0,0,2,0,1,1,0,1415120774000.0,0,0,0,0,0,1,1,945,0,98,1,154,20,11,0,125,,0,0,1323279050000.0,1,16777215,16777215,0,7,0,1,0.027777777777777776,20,0.625,6,4,1,2,3,0,1,0,0
false,Prince will play a show in Toronto on November 4,1,529648547864399872,5.296485478643999e+17,prince-toronto,529684212652466178,0,19351117.0,21967745,29,0,1,0,0,0,0,0,1,0,1415121532000.0,0,0,0,0,1,1,1,649,0,112,2,152,17,7,0,598,Eastern Time (US & Canada),1,0,1235621069000.0,1,6664410,6565259,0,7,0,0,0.06896551724137931,6,0.0,1,2,1,1,0,0,0,0,0
false,Prince will play a show in Toronto on November 4,1,529648547864399872,5.296485478643999e+17,prince-toronto,529691187268317184,0,19351117.0,430880741,138,0,1,0,0,2,1,2,1,0,1415123194000.0,0,0,0,0,0,1,1,945,0,98,1,154,20,11,0,125,,0,0,1323279050000.0,1,16777215,16777215,0,7,0,1,0.022727272727272728,25,0.8125,7,5,1,2,3,0,1,0,0
false,Wristbands for the show cost $10 each,1,529649368656134144,,prince-toronto,529649368656134144,1,,174700795,129,0,1,0,1,1,34,20,1,0,1415113224000.0,0,0,0,0,0,1,1,10746,0,4608,32,86,14,12,0,197,Eastern Time (US & Canada),1,0,1280938217000.0,1,15658734,1250582,1,15,0,1,0.20930232558139536,19,0.0,12,3,0,0,0,0,0,0,1
false,Wristbands for the show cost $10 each,1,529649368656134144,5.2964936865613414e+17,prince-toronto,529649699431923712,0,174700795.0,570951676,80,0,3,0,0,0,0,0,3,0,1415113303000.0,0,0,1,0,0,1,1,6338,0,912,20,159,10,13,0,1931,Eastern Time (US & Canada),1,0,1336147644000.0,1,15658734,11722714,2,7,0,1,0.22784810126582278,13,0.2125,5,2,1,1,0,0,0,0,0
false,Wristbands for the show cost $10 each,1,529649368656134144,5.2964936865613414e+17,prince-toronto,529649970555920384,0,174700795.0,762074136,65,0,3,0,0,0,0,0,3,0,1415113368000.0,0,0,0,0,0,1,1,607,0,68,0,94,4,11,0,248,Eastern Time (US & Canada),1,0,1345141794000.0,1,16777215,12639981,0,8,0,0,0.26153846153846155,7,0.0,2,2,0,1,0,0,0,0,0
false,Wristbands for the show cost $10 each,1,529649368656134144,5.2964936865613414e+17,prince-toronto,529650550351335424,0,174700795.0,100333713,27,0,2,0,0,0,0,0,2,0,1415113506000.0,0,0,1,1,0,0,0,54387,0,1613,7,90,13,8,0,1513,Central Time (US & Canada),1,0,1262124844000.0,0,0,16777215,0,1,0,0,0.46153846153846156,2,0.0,1,0,0,0,0,0,0,0,0
false,Wristbands for the show cost $10 each,1,529649368656134144,5.2964936865613414e+17,prince-toronto,529653561370894336,0,174700795.0,762074136,55,0,2,0,0,0,0,0,2,0,1415114224000.0,0,0,0,0,1,0,1,607,0,68,0,94,4,11,0,248,Eastern Time (US & Canada),1,0,1345141794000.0,1,16777215,12639981,0,7,0,0,0.23636363636363636,8,0.0,3,1,0,1,1,0,0,0,0
false,Wristbands for the show cost $10 each,1,529649368656134144,5.2964936865613414e+17,prince-toronto,529654901392289793,0,174700795.0,279590409,83,0,3,0,0,0,0,0,3,0,1415114543000.0,0,0,0,0,1,1,1,12150,0,142,0,7,11,14,0,137,Eastern Time (US & Canada),1,0,1302363964000.0,1,0,0,0,7,0,0,0.3253012048192771,13,0.78125,7,2,0,1,1,0,0,0,0
false,Wristbands for the show cost $10 each,1,529649368656134144,5.2964936865613414e+17,prince-toronto,529687842646417409,0,174700795.0,430880741,120,0,1,0,0,2,0,0,1,0,1415122397000.0,0,0,0,0,0,1,1,945,0,98,1,154,20,11,0,125,,0,0,1323279050000.0,1,16777215,16777215,0,4,0,1,0.043859649122807015,20,0.625,6,4,1,2,3,0,1,0,0
false,Wristbands for the show cost $10 each,1,529649368656134144,5.2964936865613414e+17,prince-toronto,529697580939476993,0,174700795.0,1198596289,146,0,3,0,0,0,0,0,3,0,1415124719000.0,0,0,0,0,0,0,0,9880,0,147,4,134,17,15,0,108,,1,1,1361306320000.0,1,12639981,12639981,0,17,0,0,0.2671232876712329,15,0.5,12,1,1,0,0,0,0,0,0
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529651454832037888,,prince-toronto,529651454832037888,1,,569128022,105,0,0,1,0,2,2,3,0,0,1415113721000.0,0,0,0,0,0,0,0,2595,0,5018,44,112,18,7,0,269,,1,0,1335967314000.0,1,16777215,12639981,1,7,0,1,0.09523809523809523,13,0.0,7,2,0,0,0,0,0,0,1
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529651454832037888,5.296514548320379e+17,prince-toronto,529654282841518080,0,569128022.0,270415028,122,0,1,1,0,2,0,0,1,0,1415114396000.0,0,0,0,0,0,1,1,5212,0,571,6,150,11,10,0,567,Hawaii,1,0,1300808406000.0,1,0,10249983,1,10,0,1,0.1092436974789916,14,0.0,8,2,0,0,0,0,0,0,1
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652269105815553,,prince-toronto,529652269105815553,1,,19636948,115,0,0,1,1,0,70,30,0,0,1415113916000.0,0,0,0,0,0,0,0,84107,1,658980,5315,149,4,4,0,367,Eastern Time (US & Canada),1,0,1233118573000.0,1,132047,0,2,13,0,1,0.09565217391304348,13,0.0,10,0,0,0,0,0,0,0,1
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652269105815553,5.2965226910581555e+17,prince-toronto,529652526048886784,0,19636948.0,2233449528,31,0,1,0,0,0,0,0,1,0,1415113977000.0,0,0,0,0,0,1,1,3011,0,2028,35,146,20,15,0,1750,Eastern Time (US & Canada),1,0,1386359040000.0,1,16777215,16777215,3,6,0,0,0.12903225806451613,5,0.625,4,0,1,0,0,0,0,0,0
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652269105815553,5.2965226910581555e+17,prince-toronto,529655019122221056,0,19636948.0,292978323,133,0,1,1,1,0,0,1,1,0,1415114571000.0,0,0,0,0,0,0,0,10542,0,151,1,20,4,9,0,88,,1,0,1304522100000.0,1,12639981,12639981,2,21,0,1,0.10687022900763359,16,0.4,13,0,0,0,0,0,0,0,1
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652269105815553,5.2965226910581555e+17,prince-toronto,529657286101573632,0,19636948.0,175742582,32,0,2,0,0,0,0,0,2,0,1415115112000.0,0,0,0,0,0,0,0,5802,0,232,0,115,11,14,0,132,Quito,1,1,1281188259000.0,1,12639981,12639981,0,4,0,0,0.0625,6,-0.2,3,0,1,0,0,0,1,0,0
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652269105815553,5.2965226910581555e+17,prince-toronto,529658768498642945,0,19636948.0,21821331,53,0,1,0,0,0,0,0,1,0,1415115465000.0,0,0,0,0,0,0,0,13675,0,153,1,20,9,9,0,559,Quito,1,0,1235525152000.0,0,12442797,10151144,1,3,0,1,0.03773584905660377,10,0.024999999999999994,5,0,1,0,0,0,0,0,0
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652269105815553,5.2965226910581555e+17,prince-toronto,529660190040535040,0,19636948.0,1435964408,23,0,1,0,0,0,0,0,1,0,1415115804000.0,0,0,0,0,1,0,1,1,0,3,0,0,13,11,0,44,Eastern Time (US & Canada),1,1,1368804748000.0,1,12639981,12639981,0,3,0,0,0.13043478260869565,5,0.4,2,1,1,0,0,0,0,0,0
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652269105815553,5.2965226910581555e+17,prince-toronto,529665450678816768,0,19636948.0,2264940392,43,0,1,0,0,0,0,0,1,0,1415117058000.0,0,0,0,0,0,0,0,3805,0,82,0,102,14,13,0,39,,1,1,1388179472000.0,1,12639981,12639981,1,4,0,0,0.06976744186046512,8,0.0,3,3,0,1,0,0,0,0,0
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652269105815553,5.2965226910581555e+17,prince-toronto,529690247635148801,0,19636948.0,415875920,91,0,1,0,0,0,0,0,1,0,1415122970000.0,0,0,0,0,1,0,1,19711,0,873,39,144,11,10,0,855,Eastern Time (US & Canada),1,0,1321657335000.0,0,0,11253954,0,4,0,1,0.03296703296703297,18,0.0,7,3,0,1,0,0,1,0,0
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652689471569920,,prince-toronto,529652689471569920,1,,23980537,143,0,0,0,0,0,3,2,0,0,1415114016000.0,0,0,0,0,0,0,0,14755,1,7697,123,145,11,14,0,446,Eastern Time (US & Canada),1,0,1236876283000.0,1,16777215,39353,1,5,0,0,0.03496503496503497,25,-0.2,10,5,2,0,0,0,0,0,0
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652829536141314,,prince-toronto,529652829536141314,1,,17758398,118,0,0,1,1,2,2,3,0,0,1415114049000.0,0,0,0,0,1,0,1,66423,0,8852,452,131,12,11,0,2668,Pacific Time (US & Canada),1,0,1228066918000.0,1,11061239,140080,2,18,0,0,0.07627118644067797,15,-0.4,6,2,1,2,0,0,2,0,1
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529652940869738496,,prince-toronto,529652940869738496,1,,17758398,125,0,1,1,1,0,5,1,1,0,1415114076000.0,0,0,0,0,0,0,0,66417,0,8850,452,131,12,11,0,2668,Pacific Time (US & Canada),1,0,1228066918000.0,1,11061239,140080,2,14,0,1,0.144,15,0.0,12,0,0,0,0,0,0,0,1
false,Wristbands for the Prince show will be available at 6 p.m.,1,529653029747064832,,prince-toronto,529653029747064832,1,,569128022,125,0,0,0,1,1,12,7,0,0,1415114097000.0,0,0,0,0,0,0,0,2595,0,5018,44,112,18,7,0,269,,1,0,1335967314000.0,1,16777215,12639981,3,9,0,1,0.072,18,0.0,10,1,0,0,0,0,0,0,1
false,Wristbands for the Prince show will be available at 6 p.m.,1,529653029747064832,5.296530297470648e+17,prince-toronto,529656160736251904,0,569128022.0,24531372,20,0,2,0,0,0,0,0,2,0,1415114843000.0,0,0,0,0,0,0,0,959,0,682,8,52,16,15,0,630,Eastern Time (US & Canada),1,0,1237128152000.0,1,0,8421504,0,0,0,0,0.1,2,0.0,2,0,0,0,0,0,0,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529653029747064832,5.296561607362519e+17,prince-toronto,529670625229422593,0,24531372.0,28567973,49,0,3,0,0,0,0,0,3,0,1415118292000.0,0,0,0,0,1,1,1,3448,0,888,13,14,11,10,0,1133,Quito,1,0,1238767299000.0,1,15917461,12246989,0,8,0,0,0.04081632653061224,4,-1.0,3,1,0,0,0,0,0,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529653029747064832,5.296706252294226e+17,prince-toronto,529677185171607553,0,28567973.0,24531372,60,0,2,0,0,0,0,0,2,0,1415119856000.0,0,0,0,0,0,1,1,959,0,682,8,52,16,15,0,630,Eastern Time (US & Canada),1,0,1237128152000.0,1,0,8421504,3,7,0,0,0.06666666666666667,9,-0.25,5,1,0,1,0,1,0,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529653029747064832,5.296530297470648e+17,prince-toronto,529697018575585280,0,569128022.0,28567973,22,0,1,0,0,0,0,0,1,0,1415124585000.0,0,0,0,0,0,0,0,3448,0,888,13,14,11,10,0,1133,Quito,1,0,1238767299000.0,1,15917461,12246989,0,0,0,0,0.09090909090909091,4,0.0,2,1,1,0,0,0,0,0,0
false,Wristbands for the Prince show will be available at 6 p.m.,1,529653029747064832,5.2967718517160755e+17,prince-toronto,529751327174586370,0,24531372.0,28567973,138,0,2,1,0,0,0,0,2,0,1415137533000.0,0,0,0,0,0,1,1,3448,0,888,13,14,11,10,0,1133,Quito,1,0,1238767299000.0,1,15917461,12246989,4,20,0,0,0.036231884057971016,20,0.16276041666666666,5,6,3,2,1,2,0,0,1
false,Wristbands for the Prince show will be available at 6 p.m.,1,529653029747064832,5.297513271745864e+17,prince-toronto,529880720458911745,0,28567973.0,24531372,39,0,1,0,0,0,0,0,1,0,1415168383000.0,0,0,0,0,0,0,0,959,0,682,8,52,16,15,0,630,Eastern Time (US & Canada),1,0,1237128152000.0,1,0,8421504,3,5,0,0,0.02564102564102564,5,-0.2,3,1,1,0,0,0,0,0,0
false,Prince will play a show at Massey Hall in Toronto on November 4,1,529653880196698112,,prince-toronto,529653880196698112,1,,267150679,140,0,0,0,0,0,2,0,0,0,1415114300000.0,0,0,0,0,0,0,0,6325,0,4027,54,32,14,12,0,689,Pacific Time (US & Canada),0,0,1300278022000.0,1,16777215,12639981,0,4,0,1,0.05,29,0.25,10,7,0,3,0,1,2,0,0
false,Prince will play a show in Toronto on November 4,1,529654186791944192,,prince-toronto,529654186791944192,1,,203123011,106,0,0,1,1,0,11,5,0,0,1415114373000.0,0,0,0,0,0,0,0,50820,1,178509,2001,112,8,7,0,340,Eastern Time (US & Canada),1,0,1287157722000.0,0,16777215,0,2,13,0,1,0.08490566037735849,12,0.0,6,3,0,0,0,0,0,0,1
false,Prince will play a show in Toronto on November 4,1,529654186791944192,5.296541867919442e+17,prince-toronto,529654334456598529,0,203123011.0,36275675,28,0,2,0,0,0,0,1,2,0,1415114408000.0,0,0,0,0,0,0,0,29081,0,1589,68,82,10,9,0,462,Eastern Time (US & Canada),1,0,1240976023000.0,1,14412269,14412269,0,7,0,0,0.14285714285714285,3,0.0,3,0,0,0,0,0,0,0,0
false,Prince will play a show in Toronto on November 4,1,529654186791944192,5.296541867919442e+17,prince-toronto,529654399455727617,0,203123011.0,43219286,43,0,1,0,0,0,0,0,1,0,1415114423000.0,0,0,0,0,0,0,0,3960,0,218,2,120,14,11,0,506,Atlantic Time (Canada),1,0,1243551682000.0,1,1579550,1710879,1,2,0,1,0.11627906976744186,8,0.0,3,1,0,1,0,0,1,0,0
false,Prince will play a show in Toronto on November 4,1,529654186791944192,5.296541867919442e+17,prince-toronto,529655164828139522,0,203123011.0,342313862,132,0,1,0,0,1,0,0,1,0,1415114606000.0,0,0,0,0,0,0,0,38443,0,153,8,135,6,15,0,219,Pacific Time (US & Canada),1,0,1311625612000.0,1,6664410,6565259,2,4,0,0,0.09090909090909091,22,0.13636363636363635,5,7,1,1,0,0,1,0,0
false,Prince will play a show in Toronto on November 4,1,529654186791944192,5.296541867919442e+17,prince-toronto,529655597114085376,0,203123011.0,342313862,36,0,1,0,0,0,0,0,1,0,1415114709000.0,0,0,0,0,1,0,1,38443,0,153,8,135,6,15,0,219,Pacific Time (US & Canada),1,0,1311625612000.0,1,6664410,6565259,1,4,0,0,0.2222222222222222,5,0.0,4,0,0,0,0,0,0,0,0
false,Prince will play a show in Toronto on November 4,1,529654186791944192,5.296541867919442e+17,prince-toronto,529655944066912257,0,203123011.0,22809037,132,0,1,1,1,0,3,7,1,0,1415114792000.0,0,0,0,0,1,1,1,16245,0,11981,311,131,15,11,0,1627,Eastern Time (US & Canada),1,0,1236190130000.0,1,0,0,2,16,0,0,0.15151515151515152,14,0.375,8,4,0,0,0,0,0,0,1
false,Prince will play a show in Toronto on November 4,1,529654186791944192,5.296541867919442e+17,prince-toronto,529658952519540736,0,203123011.0,840859760,129,0,1,1,1,0,0,0,1,0,1415115509000.0,0,0,0,0,0,1,1,17924,0,912,14,141,6,14,0,1994,,1,1,1348367714000.0,1,12639981,12639981,2,16,0,1,0.10236220472440945,15,0.4375,7,4,1,0,0,0,0,0,1
false,Prince will play a show in Toronto on November 4,1,529654186791944192,5.296541867919442e+17,prince-toronto,529664081100562432,0,203123011.0,2392310757,29,0,1,0,0,0,0,0,1,0,1415116732000.0,0,0,0,0,1,0,1,699,0,31,0,0,12,12,0,52,,1,1,1394234876000.0,0,12639981,12639981,0,4,0,0,0.13793103448275862,4,0.1,2,1,0,0,0,0,0,0,0
false,Prince will play a show in Toronto on November 4,1,529654186791944192,5.2965594406691226e+17,prince-toronto,529671977662185473,0,22809037.0,188608550,56,0,1,0,0,0,0,1,1,0,1415118614000.0,0,0,0,0,0,1,1,4595,0,235,5,109,7,8,0,193,Eastern Time (US & Canada),0,0,1284004505000.0,1,16777215,987666,0,2,0,0,0.017857142857142856,9,0.0,3,3,1,0,0,0,0,0,0
false,Prince will play a show in Toronto on November 4,1,529654186791944192,5.296541867919442e+17,prince-toronto,529680436121702400,0,203123011.0,233312111,22,0,1,0,0,0,0,0,1,0,1415120631000.0,0,0,0,0,0,1,1,762,0,35,0,0,10,5,0,284,,1,1,1294007094000.0,1,12639981,12639981,0,4,0,0,0.18181818181818182,3,0.0,1,1,0,0,0,0,0,0,0
false,Prince will play a show in Toronto on November 4,1,529654186791944192,5.296541867919442e+17,prince-toronto,529680820324560897,0,203123011.0,720392017,65,0,1,0,0,0,0,0,1,0,1415120723000.0,0,0,0,0,1,1,1,2022,0,157,0,19,13,14,0,223,Atlantic Time (Canada),1,0,1343404383000.0,1,16777215,5850927,0,4,0,1,0.07692307692307693,13,0.27499999999999997,3,2,1,1,0,0,2,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,,prince-toronto,529654321873715200,1,,153450331,70,0,0,0,0,0,5,4,0,0,1415114405000.0,0,0,0,0,0,0,0,2476,0,1286,5,114,12,15,0,57,London,1,1,1276012487000.0,0,12639981,12639981,1,5,0,0,0.18571428571428572,12,0.0,7,0,1,0,0,0,0,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.296543218737152e+17,prince-toronto,529657411603550208,0,153450331.0,1732605212,37,0,1,0,0,0,0,0,1,0,1415115142000.0,0,0,0,0,1,0,1,1204,0,1137,1,22,8,13,0,1250,,1,1,1378402998000.0,1,12639981,12639981,0,5,0,0,0.10810810810810811,5,0.0,3,1,0,0,0,0,0,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.296543218737152e+17,prince-toronto,529681006882979841,0,153450331.0,290111500,92,0,1,0,0,0,0,1,1,0,1415120767000.0,0,0,0,0,0,0,0,2940,0,164,3,104,14,6,0,112,,1,1,1304104012000.0,0,12639981,12639981,0,4,0,0,0.021739130434782608,17,-0.05,5,2,3,1,0,0,1,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.2968100688297984e+17,prince-toronto,529698065180270592,0,290111500.0,294287416,74,0,2,0,0,0,1,1,2,0,1415124834000.0,0,0,0,0,0,0,0,1514,0,370,7,154,15,11,0,403,,1,1,1304717646000.0,1,12639981,12639981,0,11,0,0,0.02702702702702703,10,0.25,5,1,0,0,0,0,0,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.296980651802706e+17,prince-toronto,529698491267026944,0,294287416.0,290111500,135,0,1,0,0,0,0,0,1,0,1415124936000.0,0,0,0,0,0,0,0,2940,0,164,3,104,14,6,0,112,,1,1,1304104012000.0,0,12639981,12639981,3,6,0,0,0.014814814814814815,20,0.1,9,4,2,0,0,1,0,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.2969849126702694e+17,prince-toronto,529698685563969537,0,290111500.0,294287416,64,0,1,0,0,0,0,0,1,0,1415124982000.0,0,0,0,0,0,0,0,1514,0,370,7,154,15,11,0,403,,1,1,1304717646000.0,1,12639981,12639981,0,6,0,0,0.0,11,-0.375,5,2,0,0,0,0,0,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.2969868556396954e+17,prince-toronto,529698963642138626,0,294287416.0,290111500,48,0,1,0,0,0,0,0,1,0,1415125048000.0,0,0,0,0,0,0,0,2940,0,164,3,104,14,6,0,112,,1,1,1304104012000.0,0,12639981,12639981,0,1,0,1,0.020833333333333332,9,0.0,3,1,2,0,0,0,0,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.296989636421386e+17,prince-toronto,529699233537228801,0,290111500.0,294287416,53,0,1,0,0,0,0,1,1,0,1415125113000.0,0,0,0,0,1,1,1,1514,0,370,7,154,15,11,0,403,,1,1,1304717646000.0,1,12639981,12639981,3,11,0,0,0.0,7,0.0,1,2,0,0,1,0,0,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.2968100688297984e+17,prince-toronto,529720798840651777,0,290111500.0,153450331,36,0,1,0,0,1,0,0,1,0,1415130254000.0,0,0,0,0,0,0,0,2477,0,1285,5,114,12,15,0,57,London,1,1,1276012487000.0,0,12639981,12639981,0,5,0,0,0.0,5,0.0,3,1,0,0,0,0,0,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.2968100688297984e+17,prince-toronto,529735262285619201,0,290111500.0,1720186279,45,0,2,0,0,0,0,2,2,0,1415133703000.0,0,0,0,0,1,0,1,2550,0,97,1,60,4,9,0,146,London,1,1,1378067533000.0,0,12639981,12639981,0,10,0,0,0.044444444444444446,6,0.0,4,1,0,0,0,0,0,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.297352622856192e+17,prince-toronto,529736004237000706,0,1720186279.0,290111500,62,0,1,0,0,0,1,2,1,0,1415133880000.0,0,0,0,0,0,0,0,2940,0,164,3,104,14,6,0,112,,1,1,1304104012000.0,0,12639981,12639981,0,0,0,0,0.016129032258064516,13,0.0,2,4,0,2,1,0,0,0,0
false,Wristbands for the show cost $10 each,1,529654321873715200,5.297360042370007e+17,prince-toronto,529738769919131648,0,290111500.0,1720186279,10,0,1,0,0,0,0,0,1,0,1415134539000.0,0,0,0,0,0,0,0,2550,0,97,1,60,4,9,0,146,London,1,1,1378067533000.0,0,12639981,12639981,0,4,0,0,0.0,1,0.0,1,0,0,0,0,0,0,0,0
